eligibility_datetime_utc,item_id,eligibility,message
07-06-2025 08:50,270,TRUE,
07-06-2025 08:50,31,TRUE,
07-06-2025 08:50,26,TRUE,
07-06-2025 08:50,25,TRUE,
07-06-2025 08:50,34,TRUE,
07-06-2025 08:50,28,TRUE,
07-06-2025 08:50,32,TRUE,
07-06-2025 08:50,33,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,27,TRUE,
07-06-2025 08:50,23,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,24,TRUE,
07-06-2025 08:50,35,TRUE,
07-06-2025 08:50,30,TRUE,
07-06-2025 08:50,36,TRUE,
07-06-2025 08:50,19,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,15,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,16,TRUE,
07-06-2025 08:50,18,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,17,TRUE,
07-06-2025 08:50,21,TRUE,
07-06-2025 08:50,20,TRUE,
07-06-2025 08:50,22,TRUE,
07-06-2025 08:50,13,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,38,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,5,TRUE,
07-06-2025 08:50,7,TRUE,
07-06-2025 08:50,42,TRUE,
07-06-2025 08:50,14,TRUE,
07-06-2025 08:50,10,TRUE,
07-06-2025 08:50,6,TRUE,
07-06-2025 08:50,271,TRUE,
07-06-2025 08:50,4,TRUE,
07-06-2025 08:50,40,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,8,TRUE,
07-06-2025 08:50,39,TRUE,
07-06-2025 08:50,9,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,3,TRUE,
07-06-2025 08:50,43,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,11,TRUE,
07-06-2025 08:50,2,TRUE,
07-06-2025 08:50,41,TRUE,
07-06-2025 08:50,44,TRUE,
07-06-2025 08:50,1,TRUE,
07-06-2025 08:50,104,TRUE,
07-06-2025 08:50,109,TRUE,
07-06-2025 08:50,12,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,0,TRUE,
07-06-2025 08:50,37,TRUE,
07-06-2025 08:50,49,TRUE,
07-06-2025 08:50,52,TRUE,
07-06-2025 08:50,50,TRUE,
07-06-2025 08:50,46,TRUE,
07-06-2025 08:50,48,TRUE,
07-06-2025 08:50,45,TRUE,
07-06-2025 08:50,47,TRUE,
07-06-2025 08:50,51,TRUE,
07-06-2025 08:50,272,TRUE,
07-06-2025 08:50,273,TRUE,
07-06-2025 08:50,274,TRUE,
07-06-2025 08:50,275,TRUE,
07-06-2025 08:50,56,TRUE,
07-06-2025 08:50,55,TRUE,
07-06-2025 08:50,53,TRUE,
07-06-2025 08:50,54,TRUE,
07-06-2025 08:50,276,TRUE,
07-06-2025 08:50,277,TRUE,
07-06-2025 08:50,278,TRUE,
07-06-2025 08:50,279,TRUE,
07-06-2025 08:50,280,TRUE,
07-06-2025 08:50,62,TRUE,
07-06-2025 08:50,60,TRUE,
07-06-2025 08:50,63,TRUE,
07-06-2025 08:50,61,TRUE,
07-06-2025 08:50,57,TRUE,
07-06-2025 08:50,281,TRUE,
07-06-2025 08:50,58,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,59,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,64,TRUE,
07-06-2025 08:50,68,TRUE,
07-06-2025 08:50,65,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,67,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,66,TRUE,
07-06-2025 08:50,154,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,152,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,282,TRUE,
07-06-2025 08:50,153,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,283,TRUE,
07-06-2025 08:50,83,TRUE,
07-06-2025 08:50,75,TRUE,
07-06-2025 08:50,81,TRUE,
07-06-2025 08:50,284,TRUE,
07-06-2025 08:50,285,TRUE,
07-06-2025 08:50,89,TRUE,
07-06-2025 08:50,286,TRUE,
07-06-2025 08:50,137,TRUE,
07-06-2025 08:50,146,TRUE,
07-06-2025 08:50,142,TRUE,
07-06-2025 08:50,150,TRUE,
07-06-2025 08:50,102,TRUE,
07-06-2025 08:50,123,TRUE,
07-06-2025 08:50,105,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,116,TRUE,
07-06-2025 08:50,94,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,98,TRUE,
07-06-2025 08:50,124,TRUE,
07-06-2025 08:50,106,TRUE,
07-06-2025 08:50,287,TRUE,
07-06-2025 08:50,288,TRUE,
07-06-2025 08:50,289,TRUE,
07-06-2025 08:50,91,TRUE,
07-06-2025 08:50,93,TRUE,
07-06-2025 08:50,290,TRUE,
07-06-2025 08:50,84,TRUE,
07-06-2025 08:50,126,TRUE,
07-06-2025 08:50,119,TRUE,
07-06-2025 08:50,131,TRUE,
07-06-2025 08:50,103,TRUE,
07-06-2025 08:50,115,TRUE,
07-06-2025 08:50,110,TRUE,
07-06-2025 08:50,112,TRUE,
07-06-2025 08:50,111,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,121,TRUE,
07-06-2025 08:50,132,TRUE,
07-06-2025 08:50,117,TRUE,
07-06-2025 08:50,114,TRUE,
07-06-2025 08:50,97,TRUE,
07-06-2025 08:50,118,TRUE,
07-06-2025 08:50,108,TRUE,
07-06-2025 08:50,120,TRUE,
07-06-2025 08:50,95,TRUE,
07-06-2025 08:50,291,TRUE,
07-06-2025 08:50,100,TRUE,
07-06-2025 08:50,96,TRUE,
07-06-2025 08:50,107,TRUE,
07-06-2025 08:50,141,TRUE,
07-06-2025 08:50,147,TRUE,
07-06-2025 08:50,151,TRUE,
07-06-2025 08:50,148,TRUE,
07-06-2025 08:50,128,TRUE,
07-06-2025 08:50,122,TRUE,
07-06-2025 08:50,292,TRUE,
07-06-2025 08:50,99,TRUE,
07-06-2025 08:50,149,TRUE,
07-06-2025 08:50,139,TRUE,
07-06-2025 08:50,140,TRUE,
07-06-2025 08:50,144,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,69,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,90,TRUE,
07-06-2025 08:50,76,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,73,TRUE,
07-06-2025 08:50,82,TRUE,
07-06-2025 08:50,77,TRUE,
07-06-2025 08:50,293,TRUE,
07-06-2025 08:50,87,TRUE,
07-06-2025 08:50,145,TRUE,
07-06-2025 08:50,143,TRUE,
07-06-2025 08:50,135,TRUE,
07-06-2025 08:50,138,TRUE,
07-06-2025 08:50,294,TRUE,
07-06-2025 08:50,295,TRUE,
07-06-2025 08:50,296,TRUE,
07-06-2025 08:50,297,TRUE,
07-06-2025 08:50,125,TRUE,
07-06-2025 08:50,127,TRUE,
07-06-2025 08:50,113,TRUE,
07-06-2025 08:50,101,TRUE,
07-06-2025 08:50,86,TRUE,
07-06-2025 08:50,74,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,78,TRUE,
07-06-2025 08:50,79,TRUE,
07-06-2025 08:50,133,TRUE,
07-06-2025 08:50,136,TRUE,
07-06-2025 08:50,134,TRUE,
07-06-2025 08:50,92,TRUE,
07-06-2025 08:50,130,TRUE,
07-06-2025 08:50,72,TRUE,
07-06-2025 08:50,80,TRUE,
07-06-2025 08:50,298,FALSE,This product is either missing important information or contains incorrect information. Review in your product inventory.
07-06-2025 08:50,299,FALSE,This product is either missing important information or contains incorrect information. Review in your product inventory.
07-06-2025 08:50,300,FALSE,This product is either missing important information or contains incorrect information. Review in your product inventory.
07-06-2025 08:50,301,FALSE,This product is either missing important information or contains incorrect information. Review in your product inventory.
07-06-2025 08:50,302,FALSE,This product is either missing important information or contains incorrect information. Review in your product inventory.
07-06-2025 08:50,156,TRUE,
07-06-2025 08:50,158,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,157,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,159,TRUE,
07-06-2025 08:50,303,TRUE,
07-06-2025 08:50,304,TRUE,
07-06-2025 08:50,305,TRUE,
07-06-2025 08:50,306,TRUE,
07-06-2025 08:50,307,TRUE,
07-06-2025 08:50,155,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,308,TRUE,
07-06-2025 08:50,70,TRUE,
07-06-2025 08:50,71,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,88,TRUE,
07-06-2025 08:50,85,TRUE,
07-06-2025 08:50,309,TRUE,
07-06-2025 08:50,161,TRUE,
07-06-2025 08:50,160,TRUE,
07-06-2025 08:50,310,TRUE,
07-06-2025 08:50,311,TRUE,
07-06-2025 08:50,312,TRUE,
07-06-2025 08:50,313,TRUE,
07-06-2025 08:50,162,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,174,TRUE,
07-06-2025 08:50,164,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,165,TRUE,
07-06-2025 08:50,163,TRUE,
07-06-2025 08:50,167,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,173,TRUE,
07-06-2025 08:50,170,TRUE,
07-06-2025 08:50,166,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,171,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,168,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,169,TRUE,
07-06-2025 08:50,172,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,176,TRUE,
07-06-2025 08:50,175,TRUE,
07-06-2025 08:50,177,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,314,TRUE,
07-06-2025 08:50,315,TRUE,
07-06-2025 08:50,316,TRUE,
07-06-2025 08:50,317,TRUE,
07-06-2025 08:50,318,TRUE,
07-06-2025 08:50,319,TRUE,
07-06-2025 08:50,320,TRUE,
07-06-2025 08:50,321,TRUE,
07-06-2025 08:50,322,TRUE,
07-06-2025 08:50,323,TRUE,
07-06-2025 08:50,324,TRUE,
07-06-2025 08:50,248,TRUE,
07-06-2025 08:50,242,TRUE,
07-06-2025 08:50,241,TRUE,
07-06-2025 08:50,236,TRUE,
07-06-2025 08:50,244,TRUE,
07-06-2025 08:50,246,TRUE,
07-06-2025 08:50,247,TRUE,
07-06-2025 08:50,240,TRUE,
07-06-2025 08:50,239,TRUE,
07-06-2025 08:50,245,TRUE,
07-06-2025 08:50,243,TRUE,
07-06-2025 08:50,238,TRUE,
07-06-2025 08:50,237,TRUE,
07-06-2025 08:50,235,TRUE,
07-06-2025 08:50,234,TRUE,
07-06-2025 08:50,325,TRUE,
07-06-2025 08:50,233,TRUE,
07-06-2025 08:50,232,TRUE,
07-06-2025 08:50,231,TRUE,
07-06-2025 08:50,230,TRUE,
07-06-2025 08:50,228,TRUE,
07-06-2025 08:50,229,TRUE,
07-06-2025 08:50,227,TRUE,
07-06-2025 08:50,223,TRUE,
07-06-2025 08:50,224,TRUE,
07-06-2025 08:50,221,TRUE,
07-06-2025 08:50,217,TRUE,
07-06-2025 08:50,225,TRUE,
07-06-2025 08:50,220,TRUE,
07-06-2025 08:50,226,TRUE,
07-06-2025 08:50,219,TRUE,
07-06-2025 08:50,211,TRUE,
07-06-2025 08:50,326,TRUE,
07-06-2025 08:50,210,TRUE,
07-06-2025 08:50,201,TRUE,
07-06-2025 08:50,327,TRUE,
07-06-2025 08:50,328,TRUE,
07-06-2025 08:50,207,TRUE,
07-06-2025 08:50,198,TRUE,
07-06-2025 08:50,205,TRUE,
07-06-2025 08:50,209,TRUE,
07-06-2025 08:50,329,TRUE,
07-06-2025 08:50,203,TRUE,
07-06-2025 08:50,330,TRUE,
07-06-2025 08:50,208,TRUE,
07-06-2025 08:50,206,TRUE,
07-06-2025 08:50,202,TRUE,
07-06-2025 08:50,197,TRUE,
07-06-2025 08:50,196,TRUE,
07-06-2025 08:50,204,TRUE,
07-06-2025 08:50,200,TRUE,
07-06-2025 08:50,199,TRUE,
07-06-2025 08:50,194,TRUE,
07-06-2025 08:50,192,TRUE,
07-06-2025 08:50,195,TRUE,
07-06-2025 08:50,193,TRUE,
07-06-2025 08:50,191,TRUE,
07-06-2025 08:50,190,TRUE,
07-06-2025 08:50,189,TRUE,
07-06-2025 08:50,187,TRUE,
07-06-2025 08:50,188,TRUE,
07-06-2025 08:50,186,TRUE,
07-06-2025 08:50,184,TRUE,
07-06-2025 08:50,185,TRUE,
07-06-2025 08:50,180,TRUE,
07-06-2025 08:50,179,TRUE,
07-06-2025 08:50,182,TRUE,
07-06-2025 08:50,331,TRUE,
07-06-2025 08:50,178,TRUE,
07-06-2025 08:50,181,TRUE,
07-06-2025 08:50,183,TRUE,
07-06-2025 08:50,216,TRUE,
07-06-2025 08:50,332,TRUE,
07-06-2025 08:50,213,TRUE,
07-06-2025 08:50,222,TRUE,
07-06-2025 08:50,214,TRUE,
07-06-2025 08:50,218,TRUE,
07-06-2025 08:50,215,TRUE,
07-06-2025 08:50,212,TRUE,
07-06-2025 08:50,251,TRUE,
07-06-2025 08:50,257,TRUE,
07-06-2025 08:50,254,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,250,TRUE,
07-06-2025 08:50,260,TRUE,
07-06-2025 08:50,255,TRUE,
07-06-2025 08:50,258,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,256,TRUE,
07-06-2025 08:50,253,TRUE,
07-06-2025 08:50,263,TRUE,
07-06-2025 08:50,261,TRUE,
07-06-2025 08:50,259,TRUE,
07-06-2025 08:50,262,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,252,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,249,TRUE,
07-06-2025 08:50,333,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
07-06-2025 08:50,267,TRUE,
07-06-2025 08:50,264,TRUE,
07-06-2025 08:50,269,TRUE,
07-06-2025 08:50,268,TRUE,
07-06-2025 08:50,334,TRUE,
07-06-2025 08:50,335,TRUE,
07-06-2025 08:50,336,TRUE,
07-06-2025 08:50,266,TRUE,
07-06-2025 08:50,265,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,29,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,270,TRUE,
08-06-2025 08:50,31,TRUE,
08-06-2025 08:50,26,TRUE,
08-06-2025 08:50,25,TRUE,
08-06-2025 08:50,34,TRUE,
08-06-2025 08:50,28,TRUE,
08-06-2025 08:50,32,TRUE,
08-06-2025 08:50,127,TRUE,
08-06-2025 08:50,113,TRUE,
08-06-2025 08:50,33,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,27,TRUE,
08-06-2025 08:50,23,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,24,TRUE,
08-06-2025 08:50,35,TRUE,
08-06-2025 08:50,30,TRUE,
08-06-2025 08:50,36,TRUE,
08-06-2025 08:50,19,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,15,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,16,TRUE,
08-06-2025 08:50,18,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,17,TRUE,
08-06-2025 08:50,21,TRUE,
08-06-2025 08:50,20,TRUE,
08-06-2025 08:50,22,TRUE,
08-06-2025 08:50,13,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,38,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,5,TRUE,
08-06-2025 08:50,7,TRUE,
08-06-2025 08:50,42,TRUE,
08-06-2025 08:50,14,TRUE,
08-06-2025 08:50,10,TRUE,
08-06-2025 08:50,6,TRUE,
08-06-2025 08:50,271,TRUE,
08-06-2025 08:50,4,TRUE,
08-06-2025 08:50,40,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,8,TRUE,
08-06-2025 08:50,39,TRUE,
08-06-2025 08:50,9,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,3,TRUE,
08-06-2025 08:50,43,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,11,TRUE,
08-06-2025 08:50,2,TRUE,
08-06-2025 08:50,41,TRUE,
08-06-2025 08:50,44,TRUE,
08-06-2025 08:50,1,TRUE,
08-06-2025 08:50,12,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,0,TRUE,
08-06-2025 08:50,37,TRUE,
08-06-2025 08:50,49,TRUE,
08-06-2025 08:50,52,TRUE,
08-06-2025 08:50,50,TRUE,
08-06-2025 08:50,46,TRUE,
08-06-2025 08:50,48,TRUE,
08-06-2025 08:50,45,TRUE,
08-06-2025 08:50,47,TRUE,
08-06-2025 08:50,51,TRUE,
08-06-2025 08:50,272,TRUE,
08-06-2025 08:50,273,TRUE,
08-06-2025 08:50,274,TRUE,
08-06-2025 08:50,275,TRUE,
08-06-2025 08:50,56,TRUE,
08-06-2025 08:50,55,TRUE,
08-06-2025 08:50,53,TRUE,
08-06-2025 08:50,54,TRUE,
08-06-2025 08:50,276,TRUE,
08-06-2025 08:50,277,TRUE,
08-06-2025 08:50,278,TRUE,
08-06-2025 08:50,279,TRUE,
08-06-2025 08:50,280,TRUE,
08-06-2025 08:50,62,TRUE,
08-06-2025 08:50,60,TRUE,
08-06-2025 08:50,63,TRUE,
08-06-2025 08:50,61,TRUE,
08-06-2025 08:50,57,TRUE,
08-06-2025 08:50,281,TRUE,
08-06-2025 08:50,58,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,59,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,64,TRUE,
08-06-2025 08:50,68,TRUE,
08-06-2025 08:50,65,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,101,TRUE,
08-06-2025 08:50,67,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,66,TRUE,
08-06-2025 08:50,154,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,152,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,282,TRUE,
08-06-2025 08:50,153,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,283,TRUE,
08-06-2025 08:50,83,TRUE,
08-06-2025 08:50,75,TRUE,
08-06-2025 08:50,81,TRUE,
08-06-2025 08:50,284,TRUE,
08-06-2025 08:50,285,TRUE,
08-06-2025 08:50,89,TRUE,
08-06-2025 08:50,286,TRUE,
08-06-2025 08:50,137,TRUE,
08-06-2025 08:50,146,TRUE,
08-06-2025 08:50,142,TRUE,
08-06-2025 08:50,150,TRUE,
08-06-2025 08:50,102,TRUE,
08-06-2025 08:50,123,TRUE,
08-06-2025 08:50,105,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,116,TRUE,
08-06-2025 08:50,94,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,98,TRUE,
08-06-2025 08:50,124,TRUE,
08-06-2025 08:50,106,TRUE,
08-06-2025 08:50,287,TRUE,
08-06-2025 08:50,288,TRUE,
08-06-2025 08:50,289,TRUE,
08-06-2025 08:50,91,TRUE,
08-06-2025 08:50,93,TRUE,
08-06-2025 08:50,290,TRUE,
08-06-2025 08:50,84,TRUE,
08-06-2025 08:50,126,TRUE,
08-06-2025 08:50,119,TRUE,
08-06-2025 08:50,131,TRUE,
08-06-2025 08:50,103,TRUE,
08-06-2025 08:50,115,TRUE,
08-06-2025 08:50,110,TRUE,
08-06-2025 08:50,112,TRUE,
08-06-2025 08:50,111,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,121,TRUE,
08-06-2025 08:50,132,TRUE,
08-06-2025 08:50,117,TRUE,
08-06-2025 08:50,114,TRUE,
08-06-2025 08:50,97,TRUE,
08-06-2025 08:50,118,TRUE,
08-06-2025 08:50,129,TRUE,
08-06-2025 08:50,104,TRUE,
08-06-2025 08:50,109,TRUE,
08-06-2025 08:50,108,TRUE,
08-06-2025 08:50,120,TRUE,
08-06-2025 08:50,95,TRUE,
08-06-2025 08:50,291,TRUE,
08-06-2025 08:50,100,TRUE,
08-06-2025 08:50,96,TRUE,
08-06-2025 08:50,107,TRUE,
08-06-2025 08:50,141,TRUE,
08-06-2025 08:50,147,TRUE,
08-06-2025 08:50,151,TRUE,
08-06-2025 08:50,148,TRUE,
08-06-2025 08:50,128,TRUE,
08-06-2025 08:50,122,TRUE,
08-06-2025 08:50,292,TRUE,
08-06-2025 08:50,99,TRUE,
08-06-2025 08:50,149,TRUE,
08-06-2025 08:50,139,TRUE,
08-06-2025 08:50,140,TRUE,
08-06-2025 08:50,144,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,69,FALSE,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
08-06-2025 08:50,90,TRUE,
